game_id,event_pk,event_id,type_id,period_id,min,sec,timestamp_utc,team_id,player_id,outcome,possession_id,sequence_id,x,y,distance_m,angle_rad,is_goal,shot_time_ms,databallpy_event_id,databallpy_event,event_datetime_utc,event_time_ms_sync,tracking_frame_idx,sync_tracking_datetime,sync_tracking_time_ms,tracking_period,sync_certainty,sync_delta_ms,sync_aligned,goal_diff,time_since_last_event_s,shot_body_part,play_pattern,pressure_nd_dist_m,pressure_def_count_r1m,pressure_def_count_r2m,gk_ball_distance,gk_depth,gk_lateral_offset,obstruction_count,ball_speed_mps,shooter_speed_mps
2442545,2701840167,306,15,1,40,19,2024-07-19T16:43:21.833,420,85050,1,,,88.5,50.0,12.015199999999991,0.591369140565785,0,1721407401833,567,shot,2024-07-19 16:43:21.833,1721407401833,60517,1975-01-01 00:40:20.680000+00:00,157768820680,1,0.9880515444628554,-1563638581153,True,-1,229.0,foot,regular_play,8.242602744279257,0.0,0.0,9.920005040321302,1.1000000000000014,0.59,1.0,12.502499750049987,4.031128874149134
2442545,2701840307,312,15,1,41,27,2024-07-19T16:44:30.348,420,244449,1,,,88.7,58.9,13.25891671961175,0.4890297164453688,0,1721407470348,582,shot,2024-07-19 16:44:30.348,1721407470348,62184,1975-01-01 00:41:27.360000+00:00,157768887360,1,0.9762355503709708,-1563638582988,True,-1,68.0,right_foot,regular_play,1.8542114226808117,0.0,1.0,11.10299509141565,1.75,1.43,1.0,14.866068747318561,1.249999999999929
2442545,2701840693,306,13,1,43,50,2024-07-19T16:46:53.124,1000,420965,1,,,77.8,52.1,23.23821895140847,0.3118821793167642,0,1721407613124,630,shot,2024-07-19 16:46:53.124,1721407613124,65816,1975-01-01 00:43:52.640000+00:00,157769032640,1,0.9830767703251924,-1563638580484,True,-1,143.0,foot,regular_play,2.5953227159642394,0.0,0.0,15.365236737518885,3.740000000000002,1.12,2.0,,1.030776406404404
2442545,2701841047,337,13,1,46,32,2024-07-19T16:49:35.536,1000,551144,1,,,87.8,62.3,15.232215340967317,0.4033778745940504,0,1721407775536,674,shot,2024-07-19 16:49:35.536,1721407775536,69878,1975-01-01 00:46:35.120000+00:00,157769195120,1,0.9819075067393852,-1563638580416,True,-1,162.0,foot,regular_play,2.017176244159147,0.0,0.0,13.45553046148683,5.0,0.04,0.0,,0.749999999999984
2442545,2701841159,364,13,1,47,57,2024-07-19T16:50:59.692,420,485358,1,,,90.0,57.0,11.475418075172678,0.5739413559349908,0,1721407859692,705,shot,2024-07-19 16:50:59.692,1721407859692,71936,1975-01-01 00:47:57.440000+00:00,157769277440,1,0.9126779164554494,-1563638582252,True,-1,85.0,head,regular_play,1.4921461054467824,0.0,1.0,9.012064136478388,1.6400000000000006,1.71,1.0,9.519716382329909,3.783186487605386
2442545,2701844209,383,16,2,46,32,2024-07-19T17:09:59.016,1000,186734,1,,,96.9,46.8,3.898398108762107,1.4949398786404624,1,1721408999016,740,shot,2024-07-19 17:09:58.781,1721408998781,74470,1975-01-01 01:01:33.520000+00:00,157770093520,2,0.9906037133989632,-1563638905496,True,-1,2615.0,head,regular_play,1.082266141020775,0.0,1.0,1.082266141020775,0.07000000000000028,1.25,2.0,,0.9013878188659473
2442545,2701845479,408,13,2,50,24,2024-07-19T17:13:51.663,420,485358,1,,,76.9,29.5,27.850935955805863,0.2277412260508287,0,1721409231663,787,shot,2024-07-19 17:13:51.663,1721409231663,80285,1975-01-01 01:05:26.120000+00:00,157770326120,2,0.9928962262756112,-1563638905543,True,0,232.0,right_foot,counter_attack,7.403546447480426,0.0,0.0,24.396977271785126,1.0799999999999983,3.6,6.0,,1.2500000000000178
2442545,2701846077,419,15,2,52,32,2024-07-19T17:15:59.218,420,244449,1,,,85.3,38.0,17.380444795044802,0.3713682900601325,0,1721409359218,805,shot,2024-07-19 17:15:59.218,1721409359218,83419,1975-01-01 01:07:31.480000+00:00,157770451480,2,0.982701779254041,-1563638907738,True,0,128.0,foot,regular_play,2.1788299612406665,0.0,0.0,15.238323398589491,2.1300000000000026,1.88,1.0,38.96552963838678,6.189709201569967
2442545,2701847455,473,13,2,56,46,2024-07-19T17:20:13.131,420,244449,1,,,72.9,22.9,33.75327617708242,0.1820468697702028,0,1721409613131,886,shot,2024-07-19 17:20:13.131,1721409613131,89847,1975-01-01 01:11:48.600000+00:00,157770708600,2,0.980696942847005,-1563638904531,True,0,254.0,foot,regular_play,4.629092783688832,0.0,0.0,31.293508911593793,3.1099999999999994,2.94,0.0,,1.0307764064044902
2442545,2701847673,444,15,2,57,26,2024-07-19T17:20:52.821,1000,477672,1,,,80.6,40.9,21.187346639312818,0.3283501261309046,0,1721409652821,895,shot,2024-07-19 17:20:52.821,1721409652821,90755,1975-01-01 01:12:24.920000+00:00,157770744920,2,0.897558923403742,-1563638907901,True,0,40.0,foot,regular_play,2.7372431386341947,0.0,0.0,15.11324253758934,4.420000000000002,1.59,2.0,10.114964162072045,5.202163011671267
2442545,2701848931,454,15,2,61,29,2024-07-19T17:24:55.999,1000,228044,1,,,92.0,60.9,11.156966729357942,0.5034527417323788,0,1721409895999,910,shot,2024-07-19 17:24:55.999,1721409895999,96838,1975-01-01 01:16:28.240000+00:00,157770988240,2,0.7900929622183895,-1563638907759,True,0,243.0,foot,set_piece,0.9392017887546855,1.0,1.0,10.499952380844405,2.1899999999999977,1.59,3.0,15.404950503003949,2.136000936329345
2442545,2701849275,491,13,2,62,46,2024-07-19T17:26:13.109,420,485358,1,,,76.3,31.9,27.635879460180018,0.2370225768730149,0,1721409973109,920,shot,2024-07-19 17:26:13.109,1721409973109,98820,1975-01-01 01:17:47.520000+00:00,157771067520,2,0.9932134305648952,-1563638905589,True,0,77.0,right_foot,regular_play,0.7155417527999332,1.0,1.0,19.188334998117995,0.6799999999999997,5.92,0.0,,1.4577379737113358
2442545,2701849945,514,13,2,64,42,2024-07-19T17:28:09.450,420,485358,1,,,88.0,39.1,14.553572406801017,0.4332425368125093,0,1721410089450,960,shot,2024-07-19 17:28:09.450,1721410089450,101691,1975-01-01 01:19:42.360000+00:00,157771182360,2,0.9710830453994238,-1563638907090,True,0,116.0,left_foot,regular_play,1.9706090429103382,0.0,1.0,12.981236458827793,1.740000000000002,2.14,2.0,29.052753742115293,1.2500000000000355
2442545,2701852453,534,15,2,72,7,2024-07-19T17:35:33.969,1000,533646,1,,,87.0,32.4,18.079637872479644,0.3071263052374905,0,1721410533969,1065,shot,2024-07-19 17:35:33.969,1721410533969,112863,1975-01-01 01:27:09.240000+00:00,157771629240,2,0.9841092540912628,-1563638904729,True,0,445.0,right_foot,corner_kick,1.5673225577397893,0.0,1.0,1.5673225577397893,3.960000000000001,13.78,0.0,,0.9013878188660152
2442545,2701853227,566,15,2,74,12,2024-07-19T17:37:39.605,1000,450048,1,,,90.3,40.1,12.155777853909632,0.5044584765070912,0,1721410659605,1112,shot,2024-07-19 17:37:39.605,1721410659605,115936,1975-01-01 01:29:12.160000+00:00,157771752160,2,0.8217351936541554,-1563638907445,True,0,125.0,foot,regular_play,3.1331294259892895,0.0,0.0,9.646242791885342,3.3200000000000003,2.99,1.0,28.040149785620017,4.808846015417874
2442545,2701855495,651,13,2,80,25,2024-07-19T17:43:51.926,420,223813,1,,,87.5,34.2,16.89139170583644,0.3380696893751366,0,1721411031926,1250,shot,2024-07-19 17:43:51.926,1721411031926,125290,1975-01-01 01:35:26.320000+00:00,157772126320,2,0.9932871753611544,-1563638905606,True,0,373.0,foot,corner_kick,1.122586299577897,0.0,1.0,10.639257492889248,1.4399999999999977,5.89,1.0,,0.9013878188660152
2442545,2701856921,665,15,2,84,16,2024-07-19T17:47:43.372,1000,186734,1,,,85.4,57.9,16.167122040932316,0.4230844879856375,0,1721411263372,1316,shot,2024-07-19 17:47:43.372,1721411263372,131117,1975-01-01 01:39:19.400000+00:00,157772359400,2,0.893032806422198,-1563638903972,True,0,231.0,foot,regular_play,0.7130918594402808,1.0,2.0,12.267293915122435,2.450000000000003,1.17,2.0,1.2500000000001066,1.4577379737114082
2442545,2701858561,753,13,2,92,52,2024-07-19T17:56:19.108,1000,186734,1,,,94.2,56.6,7.532960630827692,0.7968918630223656,0,1721411779108,1459,shot,2024-07-19 17:56:19.108,1721411779108,143970,1975-01-01 01:47:53.520000+00:00,157772873520,2,0.9932066867273956,-1563638905588,True,0,516.0,head,regular_play,0.7653757247260972,1.0,1.0,7.528612089887483,0.6700000000000017,3.0,0.0,,0.0
2442545,2701859133,784,15,2,97,5,2024-07-19T18:00:32.289,1000,533646,1,,,78.4,55.1,22.831043809304905,0.3144822868805291,0,1721412032289,1526,shot,2024-07-19 18:00:32.289,1721412032289,150312,1975-01-01 01:52:07.200000+00:00,157773127200,2,0.988859884002247,-1563638905089,True,0,253.0,right_foot,regular_play,1.0012492197250418,0.0,1.0,17.44754423980636,3.479999999999997,0.38,2.0,,0.35355339059330154
