game_id,event_pk,event_id,type_id,period_id,min,sec,timestamp_utc,team_id,player_id,outcome,possession_id,sequence_id,x,y,distance_m,angle_rad,is_goal,shot_time_ms,databallpy_event_id,databallpy_event,event_datetime_utc,event_time_ms_sync,tracking_frame_idx,sync_tracking_datetime,sync_tracking_time_ms,tracking_period,sync_certainty,sync_delta_ms,sync_aligned,goal_diff,time_since_last_event_s,shot_body_part,play_pattern,pressure_nd_dist_m,pressure_def_count_r1m,pressure_def_count_r2m,gk_ball_distance,gk_depth,gk_lateral_offset,obstruction_count,ball_speed_mps,shooter_speed_mps
2442546,2701893249,754,13,2,72,45,2024-07-19T19:30:32.657,2592,557012,1,,,89.3,61.3,13.59114557461585,0.4467996280990615,0,1721417432657,1475,shot,2024-07-19 19:30:32.657,1721417432657,110747,1975-01-01 01:27:46.040000+00:00,157771666040,2,0.9785061875230758,-1563645766617,True,2,156.0,right_foot,regular_play,2.8311481769769635,0.0,0.0,12.163395907393625,0.8900000000000006,2.76,3.0,23.0894997780377,0.7905694150421201
2442546,2701893259,756,13,2,72,46,2024-07-19T19:30:33.977,2592,621481,1,,,94.2,51.7,6.187221578576272,1.0608294212299958,0,1721417433977,1476,shot,2024-07-19 19:30:33.977,1721417433977,110758,1975-01-01 01:27:46.480000+00:00,157771666480,2,0.8249833252438588,-1563645767497,True,2,1.0,right_foot,regular_play,2.807222826923437,0.0,0.0,4.838026457141389,0.9099999999999966,2.73,1.0,12.75,2.5739075352468275
2442546,2701893361,768,13,2,73,11,2024-07-19T19:30:58.752,2592,621481,1,,,78.4,55.2,22.910986552446836,0.3132734519236484,0,1721417458752,1492,shot,2024-07-19 19:30:58.752,1721417458752,111431,1975-01-01 01:28:13.400000+00:00,157771693400,2,0.9876661838554526,-1563645765352,True,2,25.0,right_foot,regular_play,2.6277176408434753,0.0,0.0,21.873383368834368,1.5799999999999983,5.47,0.0,,1.4142135623730807
2442546,2701893859,769,13,2,75,9,2024-07-19T19:32:56.378,401,447810,1,,,93.3,48.5,7.095212676164125,0.9475450437495264,0,1721417576378,1517,shot,2024-07-19 19:32:56.378,1721417576378,114299,1975-01-01 01:30:08.120000+00:00,157771808120,2,0.794512192932396,-1563645768258,True,2,118.0,right_foot,regular_play,1.9492049661336297,0.0,1.0,2.38662942242821,1.4699999999999989,0.31,1.0,11.981756966321706,1.750000000000007
2442546,2701894373,787,15,2,77,11,2024-07-19T19:34:58.249,401,574190,1,,,79.0,72.6,26.837468514776123,0.2240817347866524,0,1721417698249,1548,shot,2024-07-19 19:34:58.249,1721417698249,117426,1975-01-01 01:32:13.200000+00:00,157771933200,2,0.9833736438921185,-1563645765049,True,2,122.0,foot,counter_attack,6.94096535072752,0.0,0.0,25.261316276077146,0.7299999999999969,1.08,3.0,,1.4577379737112788
2442546,2701894493,791,15,2,77,35,2024-07-19T19:35:22.595,401,551061,1,,,90.5,67.9,15.719582317148255,0.3022752736633221,0,1721417722595,1556,shot,2024-07-19 19:35:22.595,1721417722595,117990,1975-01-01 01:32:35.760000+00:00,157771955760,2,0.8287185383408642,-1563645766835,True,2,24.0,right_foot,crossed_free_kick,4.29009323908001,0.0,0.0,13.979488545722983,0.7299999999999969,3.05,5.0,20.11218536111871,3.400367627183929
2442546,2701895165,826,13,2,79,56,2024-07-19T19:37:43.072,401,447810,1,,,92.0,69.5,15.681589869652882,0.258056763941465,0,1721417863072,1617,shot,2024-07-19 19:37:43.072,1721417863072,121584,1975-01-01 01:34:59.520000+00:00,157772099520,2,0.9297594423471,-1563645763552,True,2,141.0,foot,crossed_free_kick,5.334735232417822,0.0,0.0,26.377452492611944,0.060000000000002274,6.2,0.0,,1.249999999999929
2442546,2701897049,871,13,2,86,13,2024-07-19T19:44:00.910,2592,557012,1,,,88.6,69.9,18.0453663238406,0.2730871144287015,0,1721418240910,1723,shot,2024-07-19 19:44:00.910,1721418240910,130971,1975-01-01 01:41:15+00:00,157772475000,2,0.99290327611031,-1563645765910,True,2,377.0,right_foot,crossed_free_kick,2.211990054227184,0.0,0.0,13.59547718912433,0.18999999999999773,4.65,0.0,,0.5590169943748561
2442546,2701897357,895,13,2,87,9,2024-07-19T19:44:56.966,401,447810,1,,,86.0,56.1,15.24641766821308,0.4558394089072071,0,1721418296966,1748,shot,2024-07-19 19:44:56.966,1721418296966,132371,1975-01-01 01:42:11+00:00,157772531000,2,0.9932871753611544,-1563645765966,True,2,56.0,head,regular_play,2.698981289301578,0.0,0.0,12.792767487920667,0.3299999999999983,4.56,0.0,,0.7500000000000284
2442546,2701897485,889,16,2,87,36,2024-07-19T19:45:23.413,2592,477689,1,,,86.2,30.5,19.615856305550366,0.2776882053637541,1,1721418323413,1756,shot,2024-07-19 19:45:22.235,1721418322235,132997,1975-01-01 01:42:36.040000+00:00,157772556040,2,0.9841319380465804,-1563645767373,True,2,27.0,right_foot,corner_kick,1.9534584715319634,0.0,1.0,16.302055085172544,2.729999999999997,3.04,2.0,0.0,3.4820970692960445
2442546,2701897991,923,13,2,89,59,2024-07-19T19:47:46.085,401,479620,1,,,86.5,22.9,23.224075578278672,0.1944156299264849,0,1721418466085,1790,shot,2024-07-19 19:47:46.085,1721418466085,136599,1975-01-01 01:45:00.120000+00:00,157772700120,2,0.9932805043083414,-1563645765965,True,3,143.0,foot,corner_kick,7.146159807896827,0.0,0.0,18.989691940629264,0.9200000000000017,4.48,2.0,,1.0606601717798614
2442546,2701898139,927,13,2,90,29,2024-07-19T19:48:16.878,401,574190,1,,,78.5,66.2,25.07788975632519,0.2618148258552697,0,1721418496878,1798,shot,2024-07-19 19:48:16.878,1721418496878,137369,1975-01-01 01:45:30.920000+00:00,157772730920,2,0.9932336222091124,-1563645765958,True,3,30.0,foot,regular_play,6.168930215199389,0.0,0.0,21.650646641613267,1.1700000000000017,4.94,1.0,,1.0307764064044254
2442546,2701899091,964,15,2,95,38,2024-07-19T19:53:25.860,2592,660442,1,,,80.6,58.9,21.211820286660934,0.3285572328818028,0,1721418805860,1894,shot,2024-07-19 19:53:25.860,1721418805860,145062,1975-01-01 01:50:38.640000+00:00,157773038640,2,0.984111584900399,-1563645767220,True,3,309.0,foot,regular_play,2.505693516773355,0.0,0.0,16.279327381682577,3.3699999999999974,0.75,2.0,33.58291976585719,3.335416016031474
